what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145210417
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145258426
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145260404
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145379319
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145385622
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145396091
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145399524
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1297145427896
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145427915
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145429071
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297145467239
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1297145467310
